taxonID	nameID	status	remarks
303774	347413	synonym	
365019	347414	synonym	
455576	347415	synonym	
208592	347416	synonym	
208592	347417	synonym	
101842	347596	synonym	
346084	347714	synonym	
220062	347861	synonym	
220062	347862	synonym	
220062	347863	synonym	
220062	347864	synonym	
220062	347865	synonym	
220062	347866	synonym	
289168	348565	synonym	
289168	348566	synonym	
319396	348567	synonym	
335925	348568	synonym	
276680	348569	synonym	
157515	348570	synonym	
157515	348572	synonym	
157515	348574	synonym	
289688	348622	synonym	
251464	348623	synonym	
359777	348633	synonym	
322193	348761	synonym	
166577	349959	synonym	
337101	350033	synonym	
337105	350034	synonym	
337105	350035	synonym	
337105	350036	synonym	
365019	350037	synonym	
119045	350239	synonym	
517650	350241	synonym	
120694	350942	synonym	
242837	351740	synonym	
229095	352339	synonym	
231826	352394	synonym	
303624	352395	synonym	
194605	352396	synonym	
194605	352397	synonym	
365169	352404	synonym	
208592	352405	synonym	
101842	352486	synonym	
146619	352489	synonym	
236517	352490	synonym	
247703	352491	synonym	
253387	352792	synonym	
235581	353018	synonym	
155440	353022	synonym	
518038	353023	synonym	
371148	353028	synonym	
186612	353029	synonym	
193464	353030	synonym	
193350	353031	synonym	
289168	353032	synonym	
139936	353033	synonym	
276680	353038	synonym	
512923	353039	synonym	
251892	353066	synonym	
251892	353067	synonym	
194478	353069	synonym	
259718	353070	synonym	
232219	353071	synonym	
551606	353072	synonym	
359777	353078	synonym	
120031	353258	synonym	
228583	353665	synonym	
232886	353680	synonym	
194443	353741	synonym	
337097	353743	synonym	
337101	353744	synonym	
203446	353745	synonym	
203446	353746	synonym	
247703	353840	synonym	
338909	353844	synonym	
455576	354848	synonym	
805793	355264	synonym	
510528	355268	synonym	
484608	356596	synonym	
569745	357075	synonym	
517633	357379	synonym	
517587	358159	synonym	
517623	358344	synonym	
104703	359441	synonym	
260884	360187	synonym	
505721	360234	synonym	
830714	363474	synonym	
414565	363635	synonym	
563330	368597	synonym	
563338	373239	synonym	
517631	373240	synonym	
517576	373549	synonym	
125532	374026	synonym	
125530	374027	synonym	
260884	378143	synonym	
434484	412543	synonym	
414924	412545	synonym	
464571	416262	synonym	
194524	416474	synonym	
120276	416485	synonym	
220855	416488	synonym	
157515	416497	synonym	
194605	416523	synonym	
120276	416538	synonym	
208592	416553	synonym	
319377	416559	synonym	
122113	431379	synonym	
202730	431392	synonym	
483184	431419	synonym	
175561	431705	synonym	
823973	432190	synonym	
143180	431992	synonym	
146619	432097	synonym	
823973	433287	synonym	
551841	434472	synonym	
466266	436930	synonym	
437175	437186	synonym	
437175	437187	synonym	
551842	437191	synonym	
241393	437192	synonym	
551843	437193	synonym	
551844	437194	synonym	
551852	437195	synonym	
551846	437196	synonym	
551848	437878	synonym	
551847	437879	synonym	
517640	438995	synonym	
220062	440834	synonym	
510690	441048	synonym	
530668	443543	synonym	
359049	444103	synonym	
414920	444830	synonym	
414565	444910	synonym	
414921	444911	synonym	
434484	444912	synonym	
414924	444914	synonym	
517611	445311	synonym	
823973	447474	synonym	
522542	452892	synonym	
517595	453635	synonym	
199322	453641	synonym	
483159	453968	synonym	
152876	456017	synonym	
152876	456018	synonym	
205422	456820	synonym	
517614	459832	synonym	
233153	468184	synonym	
365403	477269	synonym	
220062	477295	synonym	
203446	478007	synonym	
305576	479151	synonym	
294897	481655	synonym	
251924	481686	synonym	
517594	482580	synonym	
517621	483940	synonym	
517585	483941	synonym	
536504	484085	synonym	
484606	484607	synonym	
282496	486687	synonym	
179933	486809	synonym	
205422	486828	synonym	
517584	487665	synonym	
517581	488142	synonym	
517592	488143	synonym	
517580	488607	synonym	
488625	488623	synonym	
488625	488624	synonym	
563328	489329	synonym	
517627	489431	synonym	
233153	490550	synonym	
229095	491890	synonym	
263905	492679	synonym	
