ID	parentID	nameID	provisional	accordingTo	accordingToID	accordingToDate	referenceID	fossil	recent	lifezone	link	kingdom	phylum	class	order	family	genus	species
517577		517577	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517577	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	acrogynum
517578		517578	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517578	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	acanthophoron
517579		517579	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517579	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	apiculatum
517580		517580	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517580	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	attrantheridium
517581		517581	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517581	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	bifurcatum
517582		517582	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517582	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	buismaniae
517583		517583	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517583	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	carolinianum
517584		517584	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517584	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	campanulatum
517585		517585	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517585	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	canariense
517586		517586	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517586	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	cryptoirregulare
517587		517587	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517587	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	cylindrosporum
517588		517588	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517588	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	cystogenes
517589		517589	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517589	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	debaryanum
517590		517590	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517590	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	echinulatum
517591		517591	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517591	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	erinaceum
517592		517592	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517592	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	glomeratum
517593		517593	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517593	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	heterothallicum
517594		517594	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517594	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	hypogynum
517595		517595	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517595	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	intermedium
517596		517596	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517596	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	irregulare
517597		517597	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517597	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	iwayamae
517598		517598	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517598	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	kunmingense
517600		517600	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517600	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	longisporangium
517601		517601	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517601	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	lucens
517602		517602	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517602	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	macrosporum
517603		517603	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517603	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	mamillatum
517604		517604	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517604	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	marsipium
517605		517605	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517605	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	mastophorum
517606		517606	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517606	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	megalacanthum
517608		517608	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517608	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	minor
517609		517609	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517609	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	multisporum
517610		517610	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517610	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	nagaii
517611		517611	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517611	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	nodosum
517612		517612	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517612	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	nunn
517613		517613	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517613	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	okanoganense
517614		517614	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517614	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	ornacarpum
517615		517615	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517615	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	orthogonon
517616		517616	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517616	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	paddicum
517617		517617	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517617	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	parvum
517618		517618	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517618	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	perplexum
517619		517619	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517619	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	pleroticum
517620		517620	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517620	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	polymastum
517621		517621	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517621	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	proliferatum
517622		517622	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517622	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	pulchrum
517623		517623	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517623	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	radiosum
517624		517624	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517624	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	ramificatum
517625		517625	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517625	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	recalcitrans
517626		517626	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517626	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	regulare
517627		517627	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517627	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	rhizosaccharum
517628		517628	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517628	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	rostratifingens
517629		517629	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517629	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	rostratum
517630		517630	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517630	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	salinum
517631		517631	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517631	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	segnitium
517632		517632	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517632	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	solare
517633		517633	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517633	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	spiculum
517634		517634	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517634	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	spinosum
517635		517635	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517635	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	splendens
517636		517636	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517636	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	sylvaticum
517637		517637	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517637	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	terrestre
517640		517640	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517640	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	ultimum
517642		517642	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517642	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	uncinulatum
517643		517643	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517643	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Globisporangium	violae
517646		517646	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517646	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Elongisporangium	anandrum
517647		517647	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517647	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Elongisporangium	dimorphum
517648		517648	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517648	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Elongisporangium	helicandrum
517649		517649	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517649	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Elongisporangium	prolatum
517650		517650	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517650	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Elongisporangium	undulatum
517652		517652	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517652	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pilasporangium	apinafurcum
517974		517974	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=517974	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	himalsilva
518038		518038	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518038	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	drabae
518039		518039	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518039	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	norvegica
518613		518613	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518613	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	sinensis
518662		518662	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518662	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	praecox
518751		518751	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518751	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	hohenheimia
518752		518752	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518752	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	hesleri
518763		518763	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518763	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	gibbosa
518764		518764	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518764	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	gregata
518765		518765	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518765	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	litoralis
518766		518766	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518766	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	thermophila
518792		518792	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518792	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	arenaria
518793		518793	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518793	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	constricta
518805		518805	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=518805	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	capensis
519017		519017	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519017	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	muralis
519049		519049	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519049	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	majewskii
519344		519344	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519344	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	australiensis
519345		519345	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519345	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	sargae
519549		519549	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519549	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Eraphthora	butleri
519564		519564	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519564	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Pustula	centaurii
519654		519654	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519654	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	rorippae
519834		519834	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519834	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	obscura
519967		519967	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=519967	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	gemini
521436		521436	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521436	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	praetermissa
521437		521437	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521437	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	wilsonii
521582		521582	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521582	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	quadrata
521645		521645	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521645	Chromista	Oomycota	Bigyromonadea	Developayellales	Developayellaceae	Developayella	elegans
521719		521719	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521719	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	guiyangense
521753		521753	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=521753	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	abortispora
522134		522134	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522134	Chromista	Cercozoa	Phytomyxea	Incertae sedis	Incertae sedis	Phagomyxa	chattonii
522136		522136	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522136	Chromista	Oomycota	Peronosporea	Leptomitales	Incertae sedis	Blastulidiopsis	chattonii
522137		522137	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522137	Chromista	Cercozoa	Phytomyxea	Incertae sedis	Incertae sedis	Phagomyxa	bellerocheae
522138		522138	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522138	Chromista	Cercozoa	Phytomyxea	Incertae sedis	Incertae sedis	Phagomyxa	odontellae
522187		522187	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522187	Chromista	Oomycota	Peronosporea	Olpidiopsidales	Olpidiopsidaceae	Pleocystidium	besseyi
522297		522297	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522297	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Thraustochytrium	gaertneri
522542		522542	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=522542	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	coimbatorense
528772		528772	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=528772	Chromista	Oomycota	Peronosporea	Rozellopsidales	Rozellopsidaceae	Rozellopsis	septigena
529031		529031	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=529031	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Oblongichytriidae	Oblongichytrium	multirudimentale
529033		529033	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=529033	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Aurantiochytrium	mangrovei
529656		529656	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=529656	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Plasmodiophora	diplantherae
530025		530025	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530025	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	bulbosa
530225		530225	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530225	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	austrocedri
530292		530292	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530292	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Sicyoidochytrium	minutum
530293		530293	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530293	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Parietichytrium	sarkarianum
530294		530294	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530294	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Botryochytrium	radiatum
530668		530668	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530668	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Aurantiochytrium	limacinum
530758		530758	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=530758	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	oblatispora
531288		531288	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=531288	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	orontii
531514		531514	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=531514	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	scleranthi
532416		532416	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=532416	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	litchii
532906		532906	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=532906	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	bishii
533870		533870	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=533870	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	spiralis
534027		534027	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=534027	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	kashmirense
534448		534448	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=534448	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	chardonii
534608		534608	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=534608	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	eritrichi
534999		534999	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=534999	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Bremia	geminata
535185		535185	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=535185	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Ligniera	hypogaea
536504		536504	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=536504	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Pseudoperonospora	elatostematis
536649		536649	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=536649	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	euthyhyphon
