ID	scientificName	authorship	rank	genus	specificEpithet	infraspecificEpithet	publishedInID	publishedInPage	code	status	link
443543	Schizochytrium limacinum	D. Honda & Yokochi	sp.	Schizochytrium	limacinum		443543	441	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=443543
444103	Bremia lactucae var. cirsii	Jacz. ex Uljan.	var.	Bremia	lactucae	cirsii	444103	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444103
444157	Mallomonas tridentata	S.L. Nygaard	sp.	Mallomonas	tridentata		444157	132	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444157
444830	Crypticola entomophaga	(W.W. Martin) M.W. Dick	sp.	Crypticola	entomophaga		444830	1065	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444830
444910	Halodaphnea awabi	(Kitanch., K. Nakam., S. Wada & Hatai) M.W. Dick	sp.	Halodaphnea	awabi		444910	1065	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444910
444911	Halodaphnea hamanaensis	(Bian & Egusa) M.W. Dick	sp.	Halodaphnea	hamanaensis		444911	1065	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444911
444912	Halodaphnea okinawaensis	(K. Nakam. & Hatai) M.W. Dick	sp.	Halodaphnea	okinawaensis		444912	1065	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444912
444914	Halodaphnea parasitica	(K. Nakam. & Hatai) M.W. Dick	sp.	Halodaphnea	parasitica		444914	1065	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=444914
445238	Phytophthora multivesiculata	Ilieva, Man in 't Veld, W. Veenb.-Rijks & R. Pieters	sp.	Phytophthora	multivesiculata		445238	683	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=445238
445311	Pythium nodosum	B. Paul, D. Galland, T. Bhatn. & Dulieu	sp.	Pythium	nodosum		445311	209	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=445311
445444	Saprolegnia chandigarhensis	Prasher	sp.	Saprolegnia	chandigarhensis		445444	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=445444
445445	Saprolegnia polymorpha	Willoughby	sp.	Saprolegnia	polymorpha		445445	509	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=445445
446578	Peronospora dracocephali	C.J. Li & Z.Y. Zhao	sp.	Peronospora	dracocephali		446578	223	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=446578
447474	Aplanes androgynus var. mindenii	(Schkorb.) Cejp	var.	Aplanes	androgynus	mindenii	447474	97	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=447474
447475	Aplanes androgynus var. androgynus	(W. Archer) Humphrey	var.	Aplanes	androgynus	androgynus	447475	134	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=447475
450188	Bremia cicerbitae	C.J. Li & Z.Q. Yuan	sp.	Bremia	cicerbitae		450188	294	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=450188
450736	Peronospora hylomeconis	S. Ito & Tokun.	sp.	Peronospora	hylomeconis		450736	31	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=450736
450760	Peronospora oxalidis	Verwoerd & Du Plessis	sp.	Peronospora	oxalidis		450760	314	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=450760
451286	Plasmopara nivea var. nivea	(Unger) J. Schröt.	var.	Plasmopara	nivea	nivea	451286	237	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=451286
451310	Plasmopara conii	(Wartenw.) Cif. & Camera	sp.	Plasmopara	conii		451310	30	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=451310
452540	Peronospora arenariae var. arenariae	(Berk.) Tul.	var.	Peronospora	arenariae	arenariae	452540	1103	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452540
452569	Pseudoperonospora celtidis var. celtidis	(Waite) G.W. Wilson	var.	Pseudoperonospora	celtidis	celtidis	452569	415	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452569
452725	Phytophthora omnivora var. omnivora	de Bary	var.	Phytophthora	omnivora	omnivora	452725	619	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452725
452751	Peronospora potentillae var. potentillae	de Bary	var.	Peronospora	potentillae	potentillae	452751	124	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452751
452794	Peronospora sordida var. sordida	Berk.	var.	Peronospora	sordida	sordida	452794	449	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452794
452892	Pythium middletonii	S. Rajagop. & K. Ramakr.	sp.	Pythium	middletonii		452892	108	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452892
452927	Kawakamia carica	Hara	sp.	Kawakamia	carica		452927	24	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=452927
453635	Artotrogus intermedius	(de Bary) G.F. Atk.	sp.	Artotrogus	intermedius		453635	233	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=453635
453641	Phloeophthora cactorum	(Lebert & Cohn) G.W. Wilson	sp.	Phloeophthora	cactorum		453641	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=453641
453968	Nematosporangium dictyosporum	(Racib.) J. Schröt.	sp.	Nematosporangium	dictyosporum		453968	206	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=453968
454098	Pythium dactyliferum	Drechsler	sp.	Pythium	dactyliferum		454098	122	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=454098
455187	Plasmopara pygmaea var. pygmaea	(Unger) J. Schröt.	var.	Plasmopara	pygmaea	pygmaea	455187	239	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=455187
455343	Peronospora asperulae-aparines	Petr.	sp.	Peronospora	asperulae-aparines		455343	no. 333	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=455343
455576	Peronospora crustosa	(Fr.) Fr.	sp.	Peronospora	crustosa		455576	493	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=455576
455590	Phytophthora citri	Venkata Rau	sp.	Phytophthora	citri		455590	615	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=455590
456017	Ligniera graminis	(Schwartz) Winge	sp.	Ligniera	graminis		456017	15	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456017
456018	Sorosphaera graminis	Schwartz	sp.	Sorosphaera	graminis		456018	270	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456018
456020	Albugo pulverulentus	(Berk. & M.A. Curtis) Kuntze	sp.	Albugo	pulverulentus		456020	658	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456020
456021	Albugo capparis	(de Bary) Kuntze	sp.	Albugo	capparis		456021	658	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456021
456820	Achlya americana var. megasperma	Crooks ex Cejp	var.	Achlya	americana	megasperma	456820	156, 432	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456820
456821	Isoachlya terrestris	W. Richt. ex Cejp	sp.	Isoachlya	terrestris		456821	198	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456821
456987	Peronospora hypecoi	Bremer	sp.	Peronospora	hypecoi		456987	14	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=456987
458992	Peronospora savulescui	Sandu	sp.	Peronospora	savulescui		458992	379	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=458992
459607	Medusoides argyrocodium	Voglmayr	sp.	Medusoides	argyrocodium		459607	603	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=459607
459819	Saprolegnia salmonis	Hussein & Hatai	sp.	Saprolegnia	salmonis		459819	388	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=459819
459832	Pythium ornacarpum	B. Paul	sp.	Pythium	ornacarpum		459832	340	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=459832
460046	Phytophthora quercina	T. Jung	sp.	Phytophthora	quercina		460046	797	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=460046
