nameID	relatedNameID	type	publishedInID	remarks
627164	243902	Orthographic variant		
627187	627179	Orthographic variant		
627188	145323	Orthographic variant		
627198	627197	Orthographic variant		
627250	827812	Orthographic variant		
627455	629725	Orthographic variant		
627700	627701	Orthographic variant		
627704	627703	Orthographic variant		
628206	266056	Orthographic variant		
628214	537675	Orthographic variant		
628215	628216	Orthographic variant		
627963	633498	Orthographic variant		
628019	628409	Orthographic variant		
628052	813022	Orthographic variant		
628055	580062	Orthographic variant		
628070	102113	Orthographic variant		
628071	101887	Orthographic variant		
628072	100994	Orthographic variant		
628074	102114	Orthographic variant		
628075	101944	Orthographic variant		
628076	101988	Orthographic variant		
628079	514581	Orthographic variant		
628223	310074	Orthographic variant		
628226	628225	Orthographic variant		
628227	628224	Orthographic variant		
628234	199735	Orthographic variant		
628253	628252	Orthographic variant		
628259	248517	Orthographic variant		
628274	215369	Orthographic variant		
628290	628289	Orthographic variant		
628308	231987	Orthographic variant		
628380	364302	Orthographic variant		
628381	628382	Orthographic variant		
628384	457344	Orthographic variant		
628385	250147	Orthographic variant		
628388	162134	Orthographic variant		
628390	201601	Orthographic variant		
628391	285469	Orthographic variant		
628414	233788	Orthographic variant		
628426	628425	Orthographic variant		
628431	220349	Orthographic variant		
628691	379108	Orthographic variant		
628701	832833	Orthographic variant		
628702	635280	Orthographic variant		
628710	188785	Orthographic variant		
628727	634799	Orthographic variant		
628735	634798	Orthographic variant		
628741	193334	Orthographic variant		
628748	635088	Orthographic variant		
628756	133680	Orthographic variant		
628759	282069	Orthographic variant		
628764	634796	Orthographic variant		
628773	635090	Orthographic variant		
628798	455649	Orthographic variant		
628799	256364	Orthographic variant		
628825	120985	Orthographic variant		
628827	367660	Orthographic variant		
628836	554485	Orthographic variant		
628839	184366	Orthographic variant		
628840	509326	Orthographic variant		
628875	629643	Orthographic variant		
629257	633148	Orthographic variant		
629275	633150	Orthographic variant		
629293	634536	Orthographic variant		
629492	507819	Orthographic variant		
629544	585084	Orthographic variant		
629547	305686	Orthographic variant		
629642	309392	Orthographic variant		
629644	628893	Orthographic variant		
629645	439307	Orthographic variant		
629646	628940	Orthographic variant		
629647	228281	Orthographic variant		
629648	629003	Orthographic variant		
629649	629072	Orthographic variant		
629650	229812	Orthographic variant		
629651	629162	Orthographic variant		
629652	219673	Orthographic variant		
629653	629207	Orthographic variant		
629654	629240	Orthographic variant		
629655	629259	Orthographic variant		
629656	295812	Orthographic variant		
629657	629271	Orthographic variant		
629658	629272	Orthographic variant		
629659	629284	Orthographic variant		
629660	157800	Orthographic variant		
629661	629324	Orthographic variant		
629662	629454	Orthographic variant		
629663	629466	Orthographic variant		
629665	629515	Orthographic variant		
629666	629517	Orthographic variant		
629667	629518	Orthographic variant		
629668	305686	Orthographic variant		
629669	145922	Orthographic variant		
629670	549953	Orthographic variant		
629671	581131	Orthographic variant		
629672	356791	Orthographic variant		
629673	339844	Orthographic variant		
629674	629615	Orthographic variant		
629675	255072	Orthographic variant		
629676	629631	Orthographic variant		
629677	629640	Orthographic variant		
629692	234355	Orthographic variant		
629699	317591	Orthographic variant		
629722	398052	Orthographic variant		
629728	207772	Orthographic variant		
629736	197979	Orthographic variant		
629775	209090	Orthographic variant		
629785	629784	Orthographic variant		
630207	182674	Orthographic variant		
630208	182828	Orthographic variant		
630209	190036	Orthographic variant		
630210	190087	Orthographic variant		
630211	184330	Orthographic variant		
630212	184505	Orthographic variant		
630213	199991	Orthographic variant		
630214	228227	Orthographic variant		
630215	228780	Orthographic variant		
630216	202521	Orthographic variant		
630217	223769	Orthographic variant		
630218	202610	Orthographic variant		
630219	202487	Orthographic variant		
630220	198587	Orthographic variant		
630221	121252	Orthographic variant		
630222	138612	Orthographic variant		
630223	230847	Orthographic variant		
630224	194931	Orthographic variant		
630225	194608	Orthographic variant		
630226	194733	Orthographic variant		
630227	225958	Orthographic variant		
630228	226136	Orthographic variant		
630229	226109	Orthographic variant		
630230	587797	Orthographic variant		
630467	633207	Orthographic variant		
630474	484472	Orthographic variant		
630489	632023	Orthographic variant		
630046	622334	Orthographic variant		
630048	315491	Orthographic variant		
630049	121115	Orthographic variant		
630050	236030	Orthographic variant		
630073	394376	Orthographic variant		
630077	201771	Orthographic variant		
630081	249763	Orthographic variant		
630085	341316	Orthographic variant		
630086	375680	Orthographic variant		
630156	503840	Orthographic variant		
630157	119767	Orthographic variant		
630158	119769	Orthographic variant		
630159	630694	Orthographic variant		
630160	630695	Orthographic variant		
630161	630699	Orthographic variant		
630162	182301	Orthographic variant		
630163	189560	Orthographic variant		
630164	184030	Orthographic variant		
630165	630696	Orthographic variant		
630166	212786	Orthographic variant		
630167	202723	Orthographic variant		
630168	210415	Orthographic variant		
630169	239070	Orthographic variant		
630170	239545	Orthographic variant		
630171	560725	Orthographic variant		
630172	141276	Orthographic variant		
630173	630697	Orthographic variant		
630174	141353	Orthographic variant		
630175	140869	Orthographic variant		
630176	241847	Orthographic variant		
630177	145110	Orthographic variant		
630178	144956	Orthographic variant		
630179	356526	Orthographic variant		
630180	235085	Orthographic variant		
630181	188797	Orthographic variant		
630182	188760	Orthographic variant		
630183	188671	Orthographic variant		
630184	120409	Orthographic variant		
630185	188809	Orthographic variant		
630186	188641	Orthographic variant		
630187	191613	Orthographic variant		
630188	182993	Orthographic variant		
630189	183321	Orthographic variant		
630190	582909	Orthographic variant		
630191	584723	Orthographic variant		
630192	180180	Orthographic variant		
630193	188131	Orthographic variant		
630195	185604	Orthographic variant		
630196	185355	Orthographic variant		
630197	185523	Orthographic variant		
630198	185261	Orthographic variant		
630199	120713	Orthographic variant		
630200	193812	Orthographic variant		
630201	193825	Orthographic variant		
630202	194159	Orthographic variant		
630203	182541	Orthographic variant		
630204	182587	Orthographic variant		
630205	182763	Orthographic variant		
630206	182494	Orthographic variant		
630231	200297	Orthographic variant		
630232	200611	Orthographic variant		
630233	200419	Orthographic variant		
630234	229149	Orthographic variant		
630235	229289	Orthographic variant		
630236	229701	Orthographic variant		
630237	229518	Orthographic variant		
630238	318937	Orthographic variant		
630239	194556	Orthographic variant		
630240	194302	Orthographic variant		
630241	194360	Orthographic variant		
630242	226573	Orthographic variant		
630243	226943	Orthographic variant		
630244	199714	Orthographic variant		
630245	199481	Orthographic variant		
630246	227992	Orthographic variant		
630247	138382	Orthographic variant		
630248	196634	Orthographic variant		
630249	196484	Orthographic variant		
630250	196696	Orthographic variant		
630260	141596	Orthographic variant		
630261	190113	Orthographic variant		
630262	216919	Orthographic variant		
630263	217279	Orthographic variant		
630264	224486	Orthographic variant		
630265	229078	Orthographic variant		
630266	241599	Orthographic variant		
630279	230093	Orthographic variant		
630280	162223	Orthographic variant		
630281	173693	Orthographic variant		
630282	217426	Orthographic variant		
630283	217056	Orthographic variant		
630284	222640	Orthographic variant		
630285	217202	Orthographic variant		
630286	229948	Orthographic variant		
630287	173618	Orthographic variant		
630288	173179	Orthographic variant		
630289	173387	Orthographic variant		
630290	230266	Orthographic variant		
630292	147491	Orthographic variant		
630296	180669	Orthographic variant		
630302	185408	Orthographic variant		
630303	107056	Orthographic variant		
630304	375235	Orthographic variant		
630305	100238	Orthographic variant		
630395	347657	Orthographic variant		
630400	180007	Orthographic variant		
630404	492453	Orthographic variant		
630409	512651	Orthographic variant		
630410	815317	Orthographic variant		
630411	816807	Orthographic variant		
630412	331757	Orthographic variant		
630414	373010	Orthographic variant		
630447	630581	Orthographic variant		
630549	628330	Orthographic variant		
630615	630537	Orthographic variant		
630845	376400	Orthographic variant		
630857	613121	Orthographic variant		
630858	359495	Orthographic variant		
630859	533008	Orthographic variant		
630861	626056	Orthographic variant		
630862	626057	Orthographic variant		
630863	626057	Orthographic variant		
630864	561464	Orthographic variant		
630617	248672	Orthographic variant		
630622	193663	Orthographic variant		
630624	170494	Orthographic variant		
630656	630701	Orthographic variant		
630661	120112	Orthographic variant		
630665	630698	Orthographic variant		
630667	562550	Orthographic variant		
630673	190254	Orthographic variant		
630676	628858	Orthographic variant		
630693	824587	Orthographic variant		
630729	630728	Orthographic variant		
630735	150808	Orthographic variant		
630739	198887	Orthographic variant		
630755	283724	Orthographic variant		
630773	453070	Orthographic variant		
630787	191735	Orthographic variant		
630789	440730	Orthographic variant		
630815	588740	Orthographic variant		
630816	588739	Orthographic variant		
631141	633991	Orthographic variant		
631170	389530	Orthographic variant		
631177	244776	Orthographic variant		
631184	432187	Orthographic variant		
631194	172386	Orthographic variant		
631196	185088	Orthographic variant		
631203	163743	Orthographic variant		
630908	206710	Orthographic variant		
630913	411889	Orthographic variant		
630917	231672	Orthographic variant		
630933	185635	Orthographic variant		
630936	507796	Orthographic variant		
630951	374632	Orthographic variant		
630952	247722	Orthographic variant		
630953	400801	Orthographic variant		
630954	235782	Orthographic variant		
630955	232630	Orthographic variant		
630956	142779	Orthographic variant		
630975	632496	Orthographic variant		
631021	631020	Orthographic variant		
631041	381118	Orthographic variant		
631091	631089	Orthographic variant		
631096	231838	Orthographic variant		
631099	158854	Orthographic variant		
631100	175610	Orthographic variant		
631129	232412	Orthographic variant		
631130	405263	Orthographic variant		
631138	476638	Orthographic variant		
631139	631145	Orthographic variant		
631204	340054	Orthographic variant		
631205	325671	Orthographic variant		
631206	531796	Orthographic variant		
631221	631220	Orthographic variant		
631452	177044	Orthographic variant		
631245	186977	Orthographic variant		
631246	139961	Orthographic variant		
631249	205748	Orthographic variant		
631272	146160	Orthographic variant		
631287	626937	Orthographic variant		
631290	317553	Orthographic variant		
631292	353205	Orthographic variant		
631309	631308	Orthographic variant		
631316	508047	Orthographic variant		
631327	631326	Orthographic variant		
631329	153058	Orthographic variant		
631330	211302	Orthographic variant		
631331	161930	Orthographic variant		
631332	119344	Orthographic variant		
631333	214599	Orthographic variant		
631348	481660	Orthographic variant		
631349	254869	Orthographic variant		
631350	200846	Orthographic variant		
631351	157034	Orthographic variant		
631357	154989	Orthographic variant		
631364	185155	Orthographic variant		
631365	183042	Orthographic variant		
631366	631404	Orthographic variant		
631371	631372	Orthographic variant		
631380	170950	Orthographic variant		
631381	148300	Orthographic variant		
631382	160764	Orthographic variant		
631383	621884	Orthographic variant		
631384	197638	Orthographic variant		
631385	221739	Orthographic variant		
631386	453298	Orthographic variant		
631387	212949	Orthographic variant		
631388	631422	Orthographic variant		
631389	143769	Orthographic variant		
631390	235854	Orthographic variant		
631391	165227	Orthographic variant		
631394	163468	Orthographic variant		
631395	187013	Orthographic variant		
631396	194036	Orthographic variant		
631397	381070	Orthographic variant		
631407	194185	Orthographic variant		
631416	239969	Orthographic variant		
631418	634580	Orthographic variant		
631424	310260	Orthographic variant		
631427	484851	Orthographic variant		
631496	139837	Orthographic variant		
631530	631529	Orthographic variant		
631533	337701	Orthographic variant		
631534	337702	Orthographic variant		
631535	337703	Orthographic variant		
631536	337704	Orthographic variant		
631537	337705	Orthographic variant		
631538	337707	Orthographic variant		
631539	337710	Orthographic variant		
631540	337711	Orthographic variant		
631543	294550	Orthographic variant		
631556	340741	Orthographic variant		
631572	385395	Orthographic variant		
631573	631590	Orthographic variant		
631587	196887	Orthographic variant		
631588	318041	Orthographic variant		
631591	631563	Orthographic variant		
631603	375095	Orthographic variant		
631604	185379	Orthographic variant		
631617	209858	Orthographic variant		
631619	631618	Orthographic variant		
631621	631620	Orthographic variant		
631628	184951	Orthographic variant		
631629	196441	Orthographic variant		
631634	631633	Orthographic variant		
631638	275226	Orthographic variant		
631642	631760	Orthographic variant		
631682	144178	Orthographic variant		
631704	631705	Orthographic variant		
631965	215187	Orthographic variant		
631967	238224	Orthographic variant		
631995	337270	Orthographic variant		
631996	632247	Orthographic variant		
632009	413798	Orthographic variant		
632019	205425	Orthographic variant		
632024	632023	Orthographic variant		
632027	622516	Orthographic variant		
632066	470495	Orthographic variant		
632068	452019	Orthographic variant		
632083	499892	Orthographic variant		
632106	230601	Orthographic variant		
632111	632110	Orthographic variant		
632170	157062	Orthographic variant		
632222	327910	Orthographic variant		
632224	632223	Orthographic variant		
632236	142232	Orthographic variant		
632303	634184	Orthographic variant		
632478	222047	Orthographic variant		
632479	222303	Orthographic variant		
632493	141730	Orthographic variant		
632494	565824	Orthographic variant		
632516	162126	Orthographic variant		
632527	632526	Orthographic variant		
632551	632550	Orthographic variant		
632558	632557	Orthographic variant		
632561	632560	Orthographic variant		
633190	449568	Orthographic variant		
633191	534936	Orthographic variant		
633192	541121	Orthographic variant		
633193	541123	Orthographic variant		
632568	531343	Orthographic variant		
632569	531343	Orthographic variant		
632572	632571	Orthographic variant		
632574	632573	Orthographic variant		
632577	375569	Orthographic variant		
632709	377581	Orthographic variant		
632847	475352	Orthographic variant		
632884	634175	Orthographic variant		
632915	403910	Orthographic variant		
632987	433323	Orthographic variant		
633019	376326	Orthographic variant		
633032	633031	Orthographic variant		
633036	472562	Orthographic variant		
633041	154363	Orthographic variant		
633048	211353	Orthographic variant		
633049	260828	Orthographic variant		
633052	565918	Orthographic variant		
633056	566376	Orthographic variant		
633071	565925	Orthographic variant		
633072	565926	Orthographic variant		
633103	119382	Orthographic variant		
633118	631163	Orthographic variant		
633130	566368	Orthographic variant		
633131	633127	Orthographic variant		
633152	565488	Orthographic variant		
633156	633062	Orthographic variant		
633160	491280	Orthographic variant		
633166	633165	Orthographic variant		
633174	240610	Orthographic variant		
633175	254995	Orthographic variant		
633176	279551	Orthographic variant		
633177	297098	Orthographic variant		
633178	633204	Orthographic variant		
633179	398381	Orthographic variant		
633180	399164	Orthographic variant		
633181	399905	Orthographic variant		
633182	502711	Orthographic variant		
633183	633202	Orthographic variant		
633184	332837	Orthographic variant		
633185	347550	Orthographic variant		
633186	416301	Orthographic variant		
633187	416444	Orthographic variant		
633188	440005	Orthographic variant		
633189	440650	Orthographic variant		
633219	541122	Orthographic variant		
633223	468381	Orthographic variant		
633224	468381	Orthographic variant		
633226	169596	Orthographic variant		
633227	615899	Orthographic variant		
633228	192945	Orthographic variant		
633230	402390	Orthographic variant		
633231	389412	Orthographic variant		
633232	279554	Orthographic variant		
633233	498647	Orthographic variant		
633235	133588	Orthographic variant		
633238	227765	Orthographic variant		
633475	272684	Orthographic variant		
633477	202142	Orthographic variant		
633478	349110	Orthographic variant		
633479	303502	Orthographic variant		
633241	208691	Orthographic variant		
633244	373149	Orthographic variant		
633246	566818	Orthographic variant		
633247	102680	Orthographic variant		
633248	468407	Orthographic variant		
633252	149372	Orthographic variant		
633253	279555	Orthographic variant		
633254	101754	Orthographic variant		
633255	501952	Orthographic variant		
633272	633271	Orthographic variant		
633276	166835	Orthographic variant		
633447	633459	Orthographic variant		
633483	214123	Orthographic variant		
633486	205987	Orthographic variant		
633493	329301	Orthographic variant		
633503	281884	Orthographic variant		
633504	177213	Orthographic variant		
633518	633519	Orthographic variant		
633533	282879	Orthographic variant		
633535	239743	Orthographic variant		
633536	275718	Orthographic variant		
633537	265666	Orthographic variant		
633538	534141	Orthographic variant		
633539	233048	Orthographic variant		
633543	432732	Orthographic variant		
633544	189409	Orthographic variant		
633569	633568	Orthographic variant		
633573	219999	Orthographic variant		
633574	277080	Orthographic variant		
633575	261907	Orthographic variant		
633577	356818	Orthographic variant		
633581	165906	Orthographic variant		
633582	155931	Orthographic variant		
633605	633593	Orthographic variant		
633606	633602	Orthographic variant		
633609	254257	Orthographic variant		
633632	481659	Orthographic variant		
633636	203061	Orthographic variant		
633637	296344	Orthographic variant		
633647	226561	Orthographic variant		
633648	568721	Orthographic variant		
633775	457870	Orthographic variant		
633781	210515	Orthographic variant		
633782	239938	Orthographic variant		
633783	144379	Orthographic variant		
633784	213751	Orthographic variant		
633788	212618	Orthographic variant		
633789	177470	Orthographic variant		
633790	207868	Orthographic variant		
633799	152516	Orthographic variant		
633815	437004	Orthographic variant		
633816	437004	Orthographic variant		
633823	312533	Orthographic variant		
633824	825334	Orthographic variant		
633828	166514	Orthographic variant		
633829	165251	Orthographic variant		
633857	633856	Orthographic variant		
633860	325367	Orthographic variant		
633864	437951	Orthographic variant		
633890	171238	Orthographic variant		
633891	178897	Orthographic variant		
633926	633923	Orthographic variant		
633930	633929	Orthographic variant		
633948	444053	Orthographic variant		
633949	248568	Orthographic variant		
633977	187816	Orthographic variant		
633983	174110	Orthographic variant		
634006	830325	Orthographic variant		
634007	830324	Orthographic variant		
634009	803036	Orthographic variant		
634010	626560	Orthographic variant		
634177	827005	Orthographic variant		
634178	827004	Orthographic variant		
634181	635710	Orthographic variant		
634187	159866	Orthographic variant		
634188	560793	Orthographic variant		
634193	235209	Orthographic variant		
634222	393567	Orthographic variant		
634223	407517	Orthographic variant		
634240	565295	Orthographic variant		
634242	506045	Orthographic variant		
634243	494787	Orthographic variant		
634244	494788	Orthographic variant		
634245	160205	Orthographic variant		
634298	472993	Orthographic variant		
634299	472994	Orthographic variant		
634300	472995	Orthographic variant		
634301	472996	Orthographic variant		
634302	194813	Orthographic variant		
634303	472998	Orthographic variant		
634304	473000	Orthographic variant		
634305	473002	Orthographic variant		
634306	471078	Orthographic variant		
634307	473003	Orthographic variant		
634308	473004	Orthographic variant		
634309	473007	Orthographic variant		
634310	472999	Orthographic variant		
634311	634297	Orthographic variant		
634312	492946	Orthographic variant		
634313	473008	Orthographic variant		
634332	634331	Orthographic variant		
634334	333022	Orthographic variant		
634335	333025	Orthographic variant		
634336	333026	Orthographic variant		
634339	145156	Orthographic variant		
634341	281406	Orthographic variant		
634342	276286	Orthographic variant		
634343	276287	Orthographic variant		
634344	276288	Orthographic variant		
634470	415197	Orthographic variant		
634516	634520	Orthographic variant		
634526	529215	Orthographic variant		
634584	385232	Orthographic variant		
634585	385791	Orthographic variant		
634586	403658	Orthographic variant		
634804	266969	Orthographic variant		
634805	273643	Orthographic variant		
634808	634807	Orthographic variant		
634812	274081	Orthographic variant		
634820	380475	Orthographic variant		
634830	635135	Orthographic variant		
634832	269992	Orthographic variant		
634833	267584	Orthographic variant		
634837	118851	Orthographic variant		
634594	457305	Orthographic variant		
634599	301984	Orthographic variant		
634624	323676	Orthographic variant		
634627	309181	Orthographic variant		
634629	310935	Orthographic variant		
634631	315206	Orthographic variant		
634632	313776	Orthographic variant		
634640	334198	Orthographic variant		
634648	333764	Orthographic variant		
634649	336735	Orthographic variant		
634650	333701	Orthographic variant		
634651	327565	Orthographic variant		
634652	327277	Orthographic variant		
634653	297343	Orthographic variant		
634654	298322	Orthographic variant		
634674	465262	Orthographic variant		
634675	292283	Orthographic variant		
634676	304243	Orthographic variant		
634677	334322	Orthographic variant		
634678	356854	Orthographic variant		
634704	304957	Orthographic variant		
634705	300610	Orthographic variant		
634706	513910	Orthographic variant		
634707	293092	Orthographic variant		
634708	300691	Orthographic variant		
634714	302045	Orthographic variant		
634717	121357	Orthographic variant		
634718	301451	Orthographic variant		
634719	302599	Orthographic variant		
634720	295552	Orthographic variant		
634721	307621	Orthographic variant		
634722	301138	Orthographic variant		
634723	301087	Orthographic variant		
634724	303785	Orthographic variant		
634725	295805	Orthographic variant		
634726	295489	Orthographic variant		
634727	324069	Orthographic variant		
634728	287057	Orthographic variant		
634729	287949	Orthographic variant		
634730	373629	Orthographic variant		
634731	545169	Orthographic variant		
634732	287954	Orthographic variant		
634733	372480	Orthographic variant		
634734	284627	Orthographic variant		
634735	300210	Orthographic variant		
634736	296073	Orthographic variant		
634737	344274	Orthographic variant		
634739	336390	Orthographic variant		
634740	325169	Orthographic variant		
634741	315364	Orthographic variant		
634750	149834	Orthographic variant		
634764	289728	Orthographic variant		
634765	283968	Orthographic variant		
634766	285706	Orthographic variant		
634767	285740	Orthographic variant		
634768	285748	Orthographic variant		
634769	285764	Orthographic variant		
634774	289650	Orthographic variant		
634775	291441	Orthographic variant		
634776	372688	Orthographic variant		
634777	285651	Orthographic variant		
634778	285652	Orthographic variant		
634779	285660	Orthographic variant		
634780	288703	Orthographic variant		
634781	288953	Orthographic variant		
634785	261724	Orthographic variant		
634786	261724	Orthographic variant		
634787	182708	Orthographic variant		
634788	259894	Orthographic variant		
634789	278207	Orthographic variant		
634793	634792	Orthographic variant		
634864	274324	Orthographic variant		
634865	266966	Orthographic variant		
634870	634869	Orthographic variant		
635106	164482	Orthographic variant		
635327	476839	Orthographic variant		
635328	144165	Orthographic variant		
635329	234383	Orthographic variant		
635330	218210	Orthographic variant		
635331	141802	Orthographic variant		
635332	165461	Orthographic variant		
635333	215431	Orthographic variant		
635334	215655	Orthographic variant		
635335	237203	Orthographic variant		
635336	144584	Orthographic variant		
635337	185707	Orthographic variant		
635338	174304	Orthographic variant		
635562	218871	Orthographic variant		
635563	472525	Orthographic variant		
635564	472479	Orthographic variant		
635565	472433	Orthographic variant		
635566	472429	Orthographic variant		
635567	173002	Orthographic variant		
635568	210486	Orthographic variant		
635569	148824	Orthographic variant		
635570	245695	Orthographic variant		
635571	239811	Orthographic variant		
635572	141085	Orthographic variant		
634899	257976	Orthographic variant		
634900	226227	Orthographic variant		
634901	277134	Orthographic variant		
634902	281751	Orthographic variant		
634904	275767	Orthographic variant		
634905	259019	Orthographic variant		
634909	254147	Orthographic variant		
634910	277044	Orthographic variant		
634915	219497	Orthographic variant		
634925	253207	Orthographic variant		
634932	244809	Orthographic variant		
634933	281088	Orthographic variant		
634934	265648	Orthographic variant		
634935	140985	Orthographic variant		
634936	275446	Orthographic variant		
634937	266564	Orthographic variant		
634938	145219	Orthographic variant		
634950	146895	Orthographic variant		
634951	219886	Orthographic variant		
634952	211353	Orthographic variant		
634953	185038	Orthographic variant		
634954	140966	Orthographic variant		
634955	166622	Orthographic variant		
634956	186136	Orthographic variant		
634957	242237	Orthographic variant		
634961	264441	Orthographic variant		
634962	265653	Orthographic variant		
634963	217231	Orthographic variant		
634964	236949	Orthographic variant		
634967	258379	Orthographic variant		
634976	509784	Orthographic variant		
634977	269466	Orthographic variant		
634978	280409	Orthographic variant		
634979	202016	Orthographic variant		
634980	172881	Orthographic variant		
634981	473200	Orthographic variant		
634982	231370	Orthographic variant		
634983	210388	Orthographic variant		
635015	220147	Orthographic variant		
635016	240694	Orthographic variant		
635017	254485	Orthographic variant		
635018	630931	Orthographic variant		
635021	101945	Orthographic variant		
635027	195845	Orthographic variant		
635028	517874	Orthographic variant		
635029	214487	Orthographic variant		
635030	144044	Orthographic variant		
635031	251658	Orthographic variant		
635032	276771	Orthographic variant		
635038	144816	Orthographic variant		
635039	197158	Orthographic variant		
635041	607656	Orthographic variant		
635056	635057	Orthographic variant		
635063	502345	Orthographic variant		
635064	259033	Orthographic variant		
635065	259889	Orthographic variant		
635066	261728	Orthographic variant		
635067	257787	Orthographic variant		
635068	101757	Orthographic variant		
635069	159091	Orthographic variant		
635070	265072	Orthographic variant		
635071	272874	Orthographic variant		
635072	169638	Orthographic variant		
635073	256308	Orthographic variant		
635074	356625	Orthographic variant		
635075	812912	Orthographic variant		
635079	292214	Orthographic variant		
635085	347534	Orthographic variant		
635086	341152	Orthographic variant		
635110	228390	Orthographic variant		
635113	154518	Orthographic variant		
635114	181329	Orthographic variant		
635118	151515	Orthographic variant		
635119	195393	Orthographic variant		
635120	170044	Orthographic variant		
635124	231568	Orthographic variant		
635125	202603	Orthographic variant		
635126	230512	Orthographic variant		
635127	155812	Orthographic variant		
635128	252570	Orthographic variant		
635129	235910	Orthographic variant		
635131	374545	Orthographic variant		
635133	102643	Orthographic variant		
635138	227150	Orthographic variant		
635140	506842	Orthographic variant		
635141	155406	Orthographic variant		
635151	635150	Orthographic variant		
635174	472732	Orthographic variant		
635175	334682	Orthographic variant		
635176	334682	Orthographic variant		
635181	393755	Orthographic variant		
635184	168756	Orthographic variant		
635193	833190	Orthographic variant		
635194	833191	Orthographic variant		
635195	833192	Orthographic variant		
635196	833193	Orthographic variant		
635198	635197	Orthographic variant		
635200	635199	Orthographic variant		
635204	387172	Orthographic variant		
635218	124768	Orthographic variant		
635219	141572	Orthographic variant		
635224	194185	Orthographic variant		
635231	635230	Orthographic variant		
635240	186207	Orthographic variant		
635248	118809	Orthographic variant		
635249	216042	Orthographic variant		
635260	218543	Orthographic variant		
635264	635263	Orthographic variant		
635285	181238	Orthographic variant		
635286	231575	Orthographic variant		
635287	153311	Orthographic variant		
635288	148462	Orthographic variant		
635289	219600	Orthographic variant		
635290	168167	Orthographic variant		
635291	244770	Orthographic variant		
635292	178267	Orthographic variant		
635293	269429	Orthographic variant		
635294	212983	Orthographic variant		
635295	230619	Orthographic variant		
635296	217221	Orthographic variant		
635297	150474	Orthographic variant		
635298	158552	Orthographic variant		
635299	204160	Orthographic variant		
635300	208289	Orthographic variant		
635301	208413	Orthographic variant		
635302	144321	Orthographic variant		
635303	168306	Orthographic variant		
635304	231414	Orthographic variant		
635305	173742	Orthographic variant		
635306	221867	Orthographic variant		
635307	440250	Orthographic variant		
635308	173258	Orthographic variant		
635309	217019	Orthographic variant		
635310	195764	Orthographic variant		
635311	170587	Orthographic variant		
635312	145575	Orthographic variant		
635313	200217	Orthographic variant		
635314	224207	Orthographic variant		
635315	221085	Orthographic variant		
635316	202251	Orthographic variant		
635317	197592	Orthographic variant		
635318	225811	Orthographic variant		
635319	206784	Orthographic variant		
635320	119407	Orthographic variant		
635321	155886	Orthographic variant		
635322	237036	Orthographic variant		
635323	439776	Orthographic variant		
635324	211438	Orthographic variant		
635325	243796	Orthographic variant		
635326	457312	Orthographic variant		
635339	237324	Orthographic variant		
635341	189972	Orthographic variant		
635342	472463	Orthographic variant		
635343	635267	Orthographic variant		
635344	447229	Orthographic variant		
635345	165363	Orthographic variant		
635346	462048	Orthographic variant		
635347	151988	Orthographic variant		
635348	246035	Orthographic variant		
635349	170931	Orthographic variant		
635350	236701	Orthographic variant		
635351	236701	Orthographic variant		
635352	170311	Orthographic variant		
635353	170311	Orthographic variant		
635354	156544	Orthographic variant		
635355	173776	Orthographic variant		
635356	191629	Orthographic variant		
635357	228815	Orthographic variant		
635358	246087	Orthographic variant		
635359	196836	Orthographic variant		
635360	221085	Orthographic variant		
635361	184413	Orthographic variant		
635362	144153	Orthographic variant		
635363	200141	Orthographic variant		
635364	194847	Orthographic variant		
635365	194682	Orthographic variant		
635366	191221	Orthographic variant		
635367	180965	Orthographic variant		
635368	242988	Orthographic variant		
635369	229246	Orthographic variant		
635370	213065	Orthographic variant		
635371	194359	Orthographic variant		
635372	233035	Orthographic variant		
635373	194730	Orthographic variant		
635374	486632	Orthographic variant		
635375	242941	Orthographic variant		
635376	161902	Orthographic variant		
635377	243156	Orthographic variant		
635378	217396	Orthographic variant		
635379	622233	Orthographic variant		
635380	211591	Orthographic variant		
635381	529335	Orthographic variant		
635382	249695	Orthographic variant		
635383	383462	Orthographic variant		
635384	146931	Orthographic variant		
635385	180054	Orthographic variant		
635386	197495	Orthographic variant		
635387	210357	Orthographic variant		
635389	140181	Orthographic variant		
635390	205244	Orthographic variant		
635391	164733	Orthographic variant		
635392	178716	Orthographic variant		
635393	831331	Orthographic variant		
635394	176186	Orthographic variant		
635395	531690	Orthographic variant		
635396	201689	Orthographic variant		
635397	185509	Orthographic variant		
635398	204384	Orthographic variant		
635399	146149	Orthographic variant		
635400	217065	Orthographic variant		
635401	176667	Orthographic variant		
635402	374246	Orthographic variant		
635403	151880	Orthographic variant		
635404	245721	Orthographic variant		
635405	226169	Orthographic variant		
635406	472679	Orthographic variant		
635407	197115	Orthographic variant		
635408	187751	Orthographic variant		
635409	190694	Orthographic variant		
635411	240322	Orthographic variant		
635412	455784	Orthographic variant		
635413	245514	Orthographic variant		
635414	100121	Orthographic variant		
635415	455961	Orthographic variant		
635416	178743	Orthographic variant		
635417	205014	Orthographic variant		
635418	170926	Orthographic variant		
635419	200295	Orthographic variant		
635420	184662	Orthographic variant		
635421	229441	Orthographic variant		
635422	203068	Orthographic variant		
635423	228001	Orthographic variant		
635424	159699	Orthographic variant		
